date,support
3/23/15,5.346938776
3/24/15,5.346938776
3/25/15,5.336734694
3/26/15,5.282312925
3/27/15,5.227891156
3/28/15,5.173469388
3/29/15,5.159863946
3/30/15,5.146258503
3/31/15,5.132653061
4/1/15,5.16893424
4/2/15,5.20521542
4/3/15,5.247990105
4/4/15,5.290764791
4/5/15,5.313131313
4/6/15,5.335497835
4/7/15,5.357864358
4/8/15,5.38023088
4/9/15,5.402597403
4/10/15,5.409090909
4/11/15,5.415584416
4/12/15,5.401669759
4/13/15,5.387755102
4/14/15,5.373840445
4/15/15,5.339517625
4/16/15,5.305194805
4/17/15,5.267986693
4/18/15,5.230778581
4/19/15,5.234386795
4/20/15,5.23799501
4/21/15,5.241603224
4/22/15,5.277524364
4/23/15,5.333853667
4/24/15,5.39018297
4/25/15,5.440018766
4/26/15,5.469446399
4/27/15,5.498874032
4/28/15,5.516396904
4/29/15,5.533919775
4/30/15,5.531034483
5/1/15,5.528149191
5/2/15,5.525263899
5/3/15,5.522378607
5/4/15,5.519493315
5/5/15,5.52454453
5/6/15,5.529595746
5/7/15,5.510837438
5/8/15,5.481875049
5/9/15,5.452912659
5/10/15,5.444358433
5/11/15,5.435804207
5/12/15,5.42724998
5/13/15,5.460362421
5/14/15,5.473633591
5/15/15,5.486904762
5/16/15,5.512070682
5/17/15,5.496420275
5/18/15,5.480769869
5/19/15,5.465119462
5/20/15,5.443516675
5/21/15,5.404056745
5/22/15,5.3753111
5/23/15,5.346565455
5/24/15,5.317819811
5/25/15,5.289074166
5/26/15,5.260328522
5/27/15,5.231582877
5/28/15,5.211170566
5/29/15,5.190758255
5/30/15,5.170345943
5/31/15,5.170341795
6/1/15,5.170337647
6/2/15,5.163984293
6/3/15,5.181440462
6/4/15,5.198896632
6/5/15,5.216352801
6/6/15,5.233808971
6/7/15,5.271673303
6/8/15,5.309537636
6/9/15,5.347401969
6/10/15,5.385266302
6/11/15,5.415194126
6/12/15,5.445121951
6/13/15,5.475049776
6/14/15,5.484569438
6/15/15,5.494089099
6/16/15,5.521465903
6/17/15,5.548842708
6/18/15,5.596627675
6/19/15,5.641861623
6/20/15,5.676106559
6/21/15,5.710351495
6/22/15,5.744596431
6/23/15,5.778841368
6/24/15,5.805433243
6/25/15,5.791208791
6/26/15,5.770015699
6/27/15,5.748822606
6/28/15,5.727629513
6/29/15,5.706436421
6/30/15,5.685243328
7/1/15,5.623233909
7/2/15,5.56122449
7/3/15,5.519727891
7/4/15,5.485034014
7/5/15,5.432482993
7/6/15,5.379931973
7/7/15,5.327380952
7/8/15,5.305442177
7/9/15,5.327721088
7/10/15,5.35
7/11/15,5.372278912
7/12/15,5.394557823
7/13/15,5.410884354
7/14/15,5.447619048
7/15/15,5.460544218
7/16/15,5.473469388
7/17/15,5.486394558
7/18/15,5.489795918
7/19/15,5.557823129
7/20/15,5.62585034
7/21/15,5.673469388
7/22/15,5.721088435
7/23/15,5.80952381
7/24/15,5.893877551
7/25/15,5.971428571
7/26/15,6.028571429
7/27/15,6.085714286
7/28/15,6.142857143
7/29/15,6.176190476
7/30/15,6.168707483
7/31/15,6.170748299
8/1/15,6.172789116
8/2/15,6.113605442
8/3/15,6.054421769
8/4/15,6.02797619
8/5/15,6.001530612
8/6/15,5.954676871
