date,support
10/1/14,40.58608443
10/2/14,40.63292817
10/3/14,40.62565935
10/4/14,40.61839054
10/5/14,40.61112172
10/6/14,40.60725427
10/7/14,40.60338681
10/8/14,40.62035269
10/9/14,40.63731856
10/10/14,40.65428444
10/11/14,40.67125032
10/12/14,40.66440667
10/13/14,40.65756303
10/14/14,40.63583843
10/15/14,40.61411383
10/16/14,40.63065453
10/17/14,40.64719524
10/18/14,40.66373595
10/19/14,40.68027666
10/20/14,40.6764092
10/21/14,40.67254174
10/22/14,40.68526006
10/23/14,40.67757021
10/24/14,40.66988037
10/25/14,40.67967304
10/26/14,40.68946571
10/27/14,40.71966654
10/28/14,40.74986737
10/29/14,40.76986413
10/30/14,40.78986088
10/31/14,40.80985763
11/1/14,40.82985438
11/2/14,40.84985113
11/3/14,40.86984789
11/4/14,40.88984464
11/5/14,40.90984139
11/6/14,40.92983814
11/7/14,40.93884588
11/8/14,40.94785362
11/9/14,40.95686137
11/10/14,40.96586911
11/11/14,40.97487685
11/12/14,40.96007506
11/13/14,40.96568144
11/14/14,40.97128783
11/15/14,40.97689421
11/16/14,40.98250059
11/17/14,41.01191649
11/18/14,41.08555008
11/19/14,41.15918367
11/20/14,41.20748299
11/21/14,41.25578231
11/22/14,41.29309262
11/23/14,41.28873626
11/24/14,41.28437991
11/25/14,41.26854396
11/26/14,41.24862637
11/27/14,41.20830063
11/28/14,41.16797488
11/29/14,41.13785322
11/30/14,41.10773155
12/1/14,41.09546703
12/2/14,41.08320251
12/3/14,41.05407291
12/4/14,41.04535147
12/5/14,41.06666667
12/6/14,41.08798186
12/7/14,41.10929705
12/8/14,41.13061224
12/9/14,41.15192744
12/10/14,41.17324263
12/11/14,41.24217687
12/12/14,41.33333333
12/13/14,41.41428571
12/14/14,41.4952381
12/15/14,41.6
12/16/14,41.7047619
12/17/14,41.7454932
12/18/14,41.78962585
12/19/14,41.8337585
12/20/14,41.85170068
12/21/14,41.85263605
12/22/14,41.85357143
12/23/14,41.8545068
12/24/14,41.85544218
12/25/14,41.85637755
12/26/14,41.85731293
12/27/14,41.8582483
12/28/14,41.85918367
12/29/14,41.86011905
12/30/14,41.86105442
12/31/14,41.8619898
1/1/15,41.86292517
1/2/15,41.87278912
1/3/15,41.88265306
1/4/15,41.89251701
1/5/15,41.90238095
1/6/15,41.9122449
1/7/15,41.92324263
1/8/15,41.93424036
1/9/15,41.95238095
1/10/15,41.97052154
1/11/15,41.96145125
1/12/15,41.95238095
1/13/15,41.94331066
1/14/15,41.93424036
1/15/15,41.92517007
1/16/15,41.87959184
1/17/15,41.82380952
1/18/15,41.76802721
1/19/15,41.7122449
1/20/15,41.65646259
1/21/15,41.6292517
1/22/15,41.60204082
1/23/15,41.57482993
1/24/15,41.54761905
1/25/15,41.52040816
1/26/15,41.49319728
1/27/15,41.44557823
1/28/15,41.39795918
1/29/15,41.34369202
1/30/15,41.28942486
1/31/15,41.24536178
2/1/15,41.22170686
2/2/15,41.19805195
2/3/15,41.18587662
2/4/15,41.1737013
2/5/15,41.16152597
2/6/15,41.16720779
2/7/15,41.17288961
2/8/15,41.19897959
2/9/15,41.22506957
2/10/15,41.25115955
2/11/15,41.31296382
2/12/15,41.39517625
2/13/15,41.47738868
2/14/15,41.53460111
2/15/15,41.57140538
2/16/15,41.60820965
2/17/15,41.64501391
2/18/15,41.68181818
2/19/15,41.62721088
2/20/15,41.57840136
2/21/15,41.52959184
2/22/15,41.48078231
2/23/15,41.43197279
2/24/15,41.38316327
2/25/15,41.35816327
2/26/15,41.33316327
2/27/15,41.30816327
2/28/15,41.30357143
3/1/15,41.27857143
3/2/15,41.25357143
3/3/15,41.22857143
3/4/15,41.20357143
3/5/15,41.19897959
3/6/15,41.20153061
3/7/15,41.20408163
3/8/15,41.24744898
3/9/15,41.29081633
3/10/15,41.33418367
3/11/15,41.37755102
3/12/15,41.42091837
3/13/15,41.46428571
3/14/15,41.46683673
3/15/15,41.44897959
3/16/15,41.43112245
3/17/15,41.41326531
3/18/15,41.39540816
3/19/15,41.37755102
3/20/15,41.35204082
3/21/15,41.32653061
3/22/15,41.32142857
3/23/15,41.31632653
3/24/15,41.31122449
3/25/15,41.34693878
3/26/15,41.40646259
3/27/15,41.46598639
3/28/15,41.54591837
3/29/15,41.60544218
3/30/15,41.66496599
3/31/15,41.7244898
4/1/15,41.70351474
4/2/15,41.68253968
4/3/15,41.66156463
4/4/15,41.64058957
4/5/15,41.59920635
4/6/15,41.55782313
4/7/15,41.51643991
4/8/15,41.47505669
4/9/15,41.43367347
4/10/15,41.37959184
4/11/15,41.3255102
4/12/15,41.29183673
4/13/15,41.25816327
4/14/15,41.2244898
4/15/15,41.21938776
4/16/15,41.21428571
4/17/15,41.21344124
4/18/15,41.20851513
4/19/15,41.20358902
4/20/15,41.19866291
4/21/15,41.19373681
4/22/15,41.17690593
4/23/15,41.16007506
4/24/15,41.14324419
4/25/15,41.11542431
4/26/15,41.08760443
4/27/15,41.05978455
4/28/15,41.05407351
4/29/15,41.04836247
4/30/15,41.04265144
5/1/15,41.0369404
5/2/15,41.03122936
5/3/15,41.02551832
5/4/15,40.99599776
5/5/15,40.96420963
5/6/15,40.93242149
5/7/15,40.87682383
5/8/15,40.84241927
5/9/15,40.8080147
5/10/15,40.79741966
5/11/15,40.78682461
5/12/15,40.77622957
5/13/15,40.77158691
5/14/15,40.73519822
5/15/15,40.69880952
5/16/15,40.67083126
5/17/15,40.64285299
5/18/15,40.61487473
5/19/15,40.58689647
5/20/15,40.5916563
5/21/15,40.59386511
5/22/15,40.57079919
5/23/15,40.55861763
5/24/15,40.54643607
5/25/15,40.53425451
5/26/15,40.52207295
5/27/15,40.50989139
5/28/15,40.53299894
5/29/15,40.5561065
5/30/15,40.57921405
5/31/15,40.6023216
6/1/15,40.62542916
6/2/15,40.6326637
6/3/15,40.63394585
6/4/15,40.64621702
6/5/15,40.65848819
6/6/15,40.67075936
6/7/15,40.68303053
6/8/15,40.6953017
6/9/15,40.70757287
6/10/15,40.71984404
6/11/15,40.75870251
6/12/15,40.79756098
6/13/15,40.82961672
6/14/15,40.86167247
6/15/15,40.89372822
6/16/15,40.8793554
6/17/15,40.86498258
6/18/15,40.85060976
6/19/15,40.83113489
6/20/15,40.81166003
6/21/15,40.81259333
6/22/15,40.81352663
6/23/15,40.81445993
6/24/15,40.82304629
6/25/15,40.85204082
6/26/15,40.87755102
6/27/15,40.90306122
6/28/15,40.8877551
6/29/15,40.87244898
6/30/15,40.85714286
7/1/15,40.92346939
7/2/15,40.96938776
7/3/15,41.02482993
7/4/15,41.08027211
7/5/15,41.19183673
7/6/15,41.30340136
7/7/15,41.41496599
7/8/15,41.43129252
7/9/15,41.44761905
7/10/15,41.46394558
7/11/15,41.48027211
7/12/15,41.49659864
7/13/15,41.50102041
7/14/15,41.5292517
7/15/15,41.53962585
7/16/15,41.55
7/17/15,41.56967787
7/18/15,41.59082094
7/19/15,41.58815449
7/20/15,41.58548804
7/21/15,41.57389302
7/22/15,41.562298
7/23/15,41.58896828
7/24/15,41.61563856
7/25/15,41.64741089
7/26/15,41.67918321
7/27/15,41.71095554
7/28/15,41.74272786
7/29/15,41.81914304
7/30/15,41.8547419
7/31/15,41.87935174
8/1/15,41.90396158
8/2/15,41.92857143
8/3/15,41.95318127
8/4/15,41.93314826
8/5/15,41.91311525
8/6/15,41.95430672
8/7/15,41.9954982
8/8/15,42.03668968
8/9/15,42.07788115
8/10/15,42.11907263
8/11/15,42.16026411
8/12/15,42.17466987
8/13/15,42.1482593
8/14/15,42.12184874
8/15/15,42.09543818
8/16/15,42.06902761
8/17/15,42.01880752
8/18/15,42.02017474
8/19/15,42.02154195
8/20/15,41.98044218
8/21/15,41.9393424
8/22/15,41.89314059
8/23/15,41.85034014
8/24/15,41.80753968
8/25/15,41.76473923
8/26/15,41.72193878
8/27/15,41.66938776
8/28/15,41.61683673
8/29/15,41.56428571
8/30/15,41.53214286
8/31/15,41.5
9/1/15,41.48214286
9/2/15,41.46428571
9/3/15,41.4872449
9/4/15,41.51020408
9/5/15,41.53316327
9/6/15,41.55612245
9/7/15,41.57908163
9/8/15,41.60204082
9/9/15,41.58928571
9/10/15,41.55612245
9/11/15,41.52295918
9/12/15,41.46530612
9/13/15,41.3872449
9/14/15,41.30918367
9/15/15,41.25663265
9/16/15,41.20408163
9/17/15,41.11176471
9/18/15,41.00584234
9/19/15,40.89991997
9/20/15,40.81440576
9/21/15,40.72889156
9/22/15,40.63317327
9/23/15,40.53745498
9/24/15,40.46214486
9/25/15,40.38683473
9/26/15,40.32172869
9/27/15,40.25662265
9/28/15,40.19151661
9/29/15,40.1557473
9/30/15,40.11997799
10/1/15,40.06380052
10/2/15,40.00892175
10/3/15,39.95404298
10/4/15,39.85834788
10/5/15,39.76265279
10/6/15,39.66695769
10/7/15,39.5385245
10/8/15,39.41009131
10/9/15,39.2918622
10/10/15,39.15322493
10/11/15,39.03499582
10/12/15,38.91676671
10/13/15,38.80193896
10/14/15,38.68711121
10/15/15,38.59269162
10/16/15,38.49827204
10/17/15,38.40385245
10/18/15,38.30943286
10/19/15,38.21501328
10/20/15,38.10528757
10/21/15,38.00998763
10/22/15,37.87387137
10/23/15,37.7377551
10/24/15,37.624045
10/25/15,37.53074307
10/26/15,37.43744113
10/27/15,37.34413919
10/28/15,37.29845631
10/29/15,37.29358974
10/30/15,37.28872318
10/31/15,37.28385662
11/1/15,37.27899006
11/2/15,37.2741235
11/3/15,37.22673993
11/4/15,37.17935636
11/5/15,37.17278912
11/6/15,37.17721088
11/7/15,37.18163265
11/8/15,37.20646259
11/9/15,37.23129252
11/10/15,37.30714286
11/11/15,37.3829932
11/12/15,37.37040816
11/13/15,37.35782313
11/14/15,37.3452381
11/15/15,37.3122449
11/16/15,37.2792517
11/17/15,37.21564626
11/18/15,37.25323129
11/19/15,37.29081633
11/20/15,37.33682918
11/21/15,37.38284203
11/22/15,37.44926304
11/23/15,37.51568405
11/24/15,37.59230915
11/25/15,37.66893424
11/26/15,37.69198791
11/27/15,37.71504157
11/28/15,37.73809524
11/29/15,37.72033258
11/30/15,37.70256992
12/1/15,37.69373583
12/2/15,37.68490174
12/3/15,37.65565949
12/4/15,37.63594104
12/5/15,37.6162226
12/6/15,37.61691232
12/7/15,37.61760204
12/8/15,37.61829176
12/9/15,37.61005291
12/10/15,37.64603175
12/11/15,37.68201058
12/12/15,37.70982615
12/13/15,37.75804989
12/14/15,37.80627362
12/15/15,37.86470144
12/16/15,37.89931973
12/17/15,37.92083956
12/18/15,37.94235938
12/19/15,37.96149826
12/20/15,37.98063713
12/21/15,37.99977601
12/22/15,38.01381284
12/23/15,38.00744151
12/24/15,38.00107018
12/25/15,37.99469886
12/26/15,37.98832753
12/27/15,37.96154803
12/28/15,37.93476854
12/29/15,37.90798905
12/30/15,37.90161772
12/31/15,37.89524639
1/1/16,37.88887506
1/2/16,37.88250373
1/3/16,37.8761324
1/4/16,37.86976108
1/5/16,37.83153034
1/6/16,37.7932996
1/7/16,37.75506886
1/8/16,37.67398097
1/9/16,37.59289309
1/10/16,37.49139705
1/11/16,37.389901
1/12/16,37.25779271
1/13/16,37.12568442
1/14/16,36.96976661
1/15/16,36.81384879
1/16/16,36.68677093
1/17/16,36.53928491
1/18/16,36.39179889
1/19/16,36.29533328
1/20/16,36.20482005
1/21/16,36.11430682
1/22/16,36.02379359
1/23/16,35.93328036
1/24/16,35.84276712
1/25/16,35.75225389
1/26/16,35.67194474
1/27/16,35.59234829
1/28/16,35.53060899
1/29/16,35.46886969
1/30/16,35.40032766
1/31/16,35.39301012
2/1/16,35.38569259
2/2/16,35.3592424
2/3/16,35.33279221
2/4/16,35.33380197
2/5/16,35.33481174
2/6/16,35.3358215
2/7/16,35.3164231
2/8/16,35.29702471
2/9/16,35.27762631
2/10/16,35.26715648
2/11/16,35.23627849
2/12/16,35.2054005
2/13/16,35.17452251
2/14/16,35.14364452
2/15/16,35.11276653
2/16/16,35.08188854
2/17/16,35.05101055
2/18/16,35.05742384
2/19/16,35.06508429
2/20/16,35.07444543
2/21/16,35.10421473
2/22/16,35.13398403
2/23/16,35.16375333
2/24/16,35.19352263
2/25/16,35.22329193
2/26/16,35.25306122
2/27/16,35.22278912
2/28/16,35.15170068
2/29/16,35.08061224
3/1/16,35.0452381
3/2/16,35.00986395
3/3/16,34.9744898
3/4/16,34.93911565
3/5/16,34.9037415
3/6/16,34.90918367
3/7/16,34.91462585
3/8/16,34.92006803
3/9/16,34.91360544
3/10/16,34.90714286
3/11/16,34.90068027
3/12/16,34.89421769
3/13/16,34.82653061
3/14/16,34.75884354
3/15/16,34.72346939
3/16/16,34.68809524
3/17/16,34.65272109
3/18/16,34.61836735
3/19/16,34.582282
3/20/16,34.58701299
3/21/16,34.59174397
3/22/16,34.55820965
3/23/16,34.54253247
3/24/16,34.52685529
3/25/16,34.52308287
3/26/16,34.51931045
3/27/16,34.49512987
3/28/16,34.47094929
3/29/16,34.44676871
3/30/16,34.44044527
3/31/16,34.39585652
4/1/16,34.35126778
4/2/16,34.30667904
4/3/16,34.30290662
4/4/16,34.2991342
4/5/16,34.2851577
4/6/16,34.2711812
4/7/16,34.2572047
4/8/16,34.23370439
4/9/16,34.17278912
4/10/16,34.07105751
4/11/16,33.96932591
4/12/16,33.87779839
4/13/16,33.78627087
4/14/16,33.71515152
4/15/16,33.64403216
4/16/16,33.5729128
4/17/16,33.52220161
4/18/16,33.47149041
4/19/16,33.41057514
4/20/16,33.34965986
4/21/16,33.27482993
4/22/16,33.19387755
4/23/16,33.15306122
4/24/16,33.1122449
4/25/16,33.07142857
4/26/16,33.06122449
4/27/16,33.05102041
4/28/16,33.08503401
4/29/16,33.11904762
4/30/16,33.15306122
5/1/16,33.16666667
5/2/16,33.18027211
5/3/16,33.14285714
5/4/16,33.08163265
5/5/16,33.01147959
5/6/16,32.94132653
5/7/16,32.87117347
5/8/16,32.84183673
5/9/16,32.8125
5/10/16,32.81377551
5/11/16,32.81505102
5/12/16,32.81632653
5/13/16,32.81760204
5/14/16,32.81887755
5/15/16,32.77933673
5/16/16,32.73979592
5/17/16,32.7002551
5/18/16,32.64030612
5/19/16,32.58035714
5/20/16,32.52040816
5/21/16,32.46938776
5/22/16,32.45918367
5/23/16,32.44897959
5/24/16,32.42984694
5/25/16,32.44897959
5/26/16,32.46811224
5/27/16,32.4872449
5/28/16,32.50637755
5/29/16,32.50510204
5/30/16,32.50382653
5/31/16,32.50255102
6/1/16,32.51020408
6/2/16,32.5
6/3/16,32.49727891
6/4/16,32.50136054
6/5/16,32.52585034
6/6/16,32.55034014
6/7/16,32.57482993
6/8/16,32.59931973
6/9/16,32.60340136
6/10/16,32.60748299
6/11/16,32.61156463
6/12/16,32.57482993
6/13/16,32.53809524
6/14/16,32.52176871
6/15/16,32.50544218
6/16/16,32.51746032
6/17/16,32.52947846
6/18/16,32.57244898
6/19/16,32.6154195
6/20/16,32.65839002
6/21/16,32.66054422
6/22/16,32.66269841
6/23/16,32.68866213
6/24/16,32.71462585
6/25/16,32.73378685
6/26/16,32.79376417
6/27/16,32.8537415
6/28/16,32.93412698
6/29/16,33.00856009
6/30/16,33.0829932
7/1/16,33.1574263
7/2/16,33.23185941
7/3/16,33.32670068
7/4/16,33.42154195
7/5/16,33.53679138
7/6/16,33.65204082
7/7/16,33.76984127
7/8/16,33.84835601
7/9/16,33.93707483
7/10/16,33.98497732
7/11/16,34.03287982
7/12/16,34.07823129
7/13/16,34.12358277
7/14/16,34.12811791
7/15/16,34.12358277
7/16/16,34.14404762
7/17/16,34.16451247
7/18/16,34.18497732
7/19/16,34.20544218
7/20/16,34.1978458
7/21/16,34.2106576
7/22/16,34.2113312
7/23/16,34.20180072
7/24/16,34.19227024
7/25/16,34.18273976
7/26/16,34.17320928
7/27/16,34.17388289
7/28/16,34.17455649
7/29/16,34.17523009
7/30/16,34.17590369
7/31/16,34.15616913
8/1/16,34.13643457
8/2/16,34.11670001
8/3/16,34.09696545
8/4/16,34.09763906
8/5/16,34.08467629
8/6/16,34.07171353
8/7/16,34.07915894
8/8/16,34.08660434
8/9/16,34.09404974
8/10/16,34.09129106
8/11/16,34.06812422
8/12/16,34.04495738
8/13/16,34.01498781
8/14/16,33.98501825
8/15/16,33.95504869
8/16/16,33.92507912
8/17/16,33.90531364
8/18/16,33.86514
8/19/16,33.82496635
8/20/16,33.7847927
8/21/16,33.74461906
8/22/16,33.70444541
8/23/16,33.66427177
8/24/16,33.61389404
8/25/16,33.54238372
8/26/16,33.47087341
8/27/16,33.4058566
8/28/16,33.34083978
8/29/16,33.27582297
8/30/16,33.21080616
8/31/16,33.15599343
9/1/16,33.14199703
9/2/16,33.12150712
9/3/16,33.10101721
9/4/16,33.06011914
9/5/16,33.01922106
9/6/16,32.97832299
9/7/16,32.93742492
9/8/16,32.87611868
9/9/16,32.81481245
9/10/16,32.75350621
9/11/16,32.69219997
9/12/16,32.63089374
9/13/16,32.5695875
9/14/16,32.4963765
9/15/16,32.46398183
9/16/16,32.43895677
9/17/16,32.41393172
9/18/16,32.40931482
9/19/16,32.40469793
9/20/16,32.4119858
9/21/16,32.41927367
9/22/16,32.40615337
9/23/16,32.39540816
9/24/16,32.41575092
9/25/16,32.43609367
9/26/16,32.45643642
9/27/16,32.47677917
9/28/16,32.49712193
9/29/16,32.51746468
9/30/16,32.53780743
10/1/16,32.55815018
10/2/16,32.57849294
10/3/16,32.59883569
10/4/16,32.61917844
10/5/16,32.63952119
10/6/16,32.66598639
10/7/16,32.68146259
10/8/16,32.69693878
10/9/16,32.71241497
10/10/16,32.72789116
10/11/16,32.75765306
10/12/16,32.78741497
10/13/16,32.79676871
10/14/16,32.79421769
10/15/16,32.77465986
10/16/16,32.7755102
10/17/16,32.77636054
10/18/16,32.77721088
10/19/16,32.79846939
10/20/16,32.84013605
10/21/16,32.88964475
10/22/16,32.93915344
10/23/16,32.98866213
10/24/16,33.03817082
10/25/16,33.08767952
10/26/16,33.11678005
10/27/16,33.10506425
10/28/16,33.09334845
10/29/16,33.10204082
10/30/16,33.09032502
10/31/16,33.07860922
11/1/16,33.06689342
11/2/16,33.05517763
11/3/16,33.06386999
11/4/16,33.07664399
11/5/16,33.08941799
11/6/16,33.10219199
11/7/16,33.11496599
11/8/16,33.12773998
11/9/16,33.12860922
11/10/16,33.14988662
11/11/16,33.17116402
11/12/16,33.2026455
11/13/16,33.21371882
11/14/16,33.22479214
11/15/16,33.27455593
11/16/16,33.32431973
11/17/16,33.3747449
11/18/16,33.42517007
11/19/16,33.50654762
11/20/16,33.64914966
11/21/16,33.7917517
11/22/16,33.93435374
11/23/16,34.07397959
11/24/16,34.21360544
11/25/16,34.35323129
11/26/16,34.47244898
11/27/16,34.59166667
11/28/16,34.71088435
11/29/16,34.79736395
11/30/16,34.88384354
12/1/16,34.9295068
12/2/16,34.97517007
12/3/16,35.02083333
12/4/16,35.00527211
12/5/16,34.98971088
12/6/16,34.97414966
12/7/16,34.96751701
12/8/16,35.00170068
12/9/16,35.03231293
12/10/16,35.06292517
12/11/16,35.11394558
12/12/16,35.16496599
12/13/16,35.21598639
12/14/16,35.28741497
12/15/16,35.31462585
12/16/16,35.34183673
12/17/16,35.35833333
12/18/16,35.37482993
12/19/16,35.39132653
12/20/16,35.40782313
12/21/16,35.3920068
12/22/16,35.37619048
12/23/16,35.35646259
12/24/16,35.41465677
12/25/16,35.49325912
12/26/16,35.57186147
12/27/16,35.65046382
12/28/16,35.72906617
12/29/16,35.75154607
12/30/16,35.77402597
12/31/16,35.79650588
1/1/17,35.81898578
