date,support
10/23/13,25.62947846
10/24/13,25.65306122
10/25/13,25.67664399
10/26/13,25.67971394
10/27/13,25.68278388
10/28/13,25.6450375
10/29/13,25.60729112
10/30/13,25.56954474
10/31/13,25.5544741
11/1/13,25.53940345
11/2/13,25.52433281
11/3/13,25.50926217
11/4/13,25.53500785
11/5/13,25.56075353
11/6/13,25.58649922
11/7/13,25.55782313
11/8/13,25.53061224
11/9/13,25.50340136
11/10/13,25.47619048
11/11/13,25.40816327
11/12/13,25.34013605
11/13/13,25.29591837
11/14/13,25.27210884
11/15/13,25.24829932
11/16/13,25.2244898
11/17/13,25.20068027
11/18/13,25.19727891
11/19/13,25.19387755
11/20/13,25.19047619
11/21/13,25.17687075
11/22/13,25.16326531
11/23/13,25.15918367
11/24/13,25.15510204
11/25/13,25.17142857
11/26/13,25.1877551
11/27/13,25.20408163
11/28/13,25.182282
11/29/13,25.16048237
11/30/13,25.12847866
12/1/13,25.09647495
12/2/13,25.04406308
12/3/13,24.99165121
12/4/13,24.99876314
12/5/13,25.02628324
12/6/13,25.07285096
12/7/13,25.11941868
12/8/13,25.16598639
12/9/13,25.19214595
12/10/13,25.23021027
12/11/13,25.26827458
12/12/13,25.28593074
12/13/13,25.30358689
12/14/13,25.32736549
12/15/13,25.35114409
12/16/13,25.39533086
12/17/13,25.43951763
12/18/13,25.43370439
12/19/13,25.42789116
12/20/13,25.43031359
12/21/13,25.4136884
12/22/13,25.39706322
12/23/13,25.38043803
12/24/13,25.36381284
12/25/13,25.34718766
12/26/13,25.33056247
12/27/13,25.31393728
12/28/13,25.2973121
12/29/13,25.28068691
12/30/13,25.26406172
12/31/13,25.24743654
1/1/14,25.23081135
1/2/14,25.193778
1/3/14,25.15674465
1/4/14,25.1197113
1/5/14,25.08267795
1/6/14,25.0456446
1/7/14,25.04330513
1/8/14,25.04096565
1/9/14,25.05903435
1/10/14,25.07710304
1/11/14,25.09517173
1/12/14,25.11324042
1/13/14,25.15171727
1/14/14,25.16978596
1/15/14,25.18785465
1/16/14,25.20592334
1/17/14,25.22399204
1/18/14,25.25634644
1/19/14,25.28870085
1/20/14,25.30064709
1/21/14,25.31259333
1/22/14,25.32045794
1/23/14,25.34260826
1/24/14,25.36475859
1/25/14,25.38690891
1/26/14,25.40905923
1/27/14,25.41080139
1/28/14,25.36764559
