,support
2013-12-28,5.884897129583541
2013-12-29,5.884428405508545
2013-12-30,5.8839596814335495
2013-12-31,5.8834909573585525
2014-01-01,5.883022233283557
2014-01-02,5.9124854819976775
2014-01-03,5.941948730711798
2014-01-04,5.971411979425916
2014-01-05,6.000875228140036
2014-01-06,6.030338476854156
2014-01-07,6.056230296996847
2014-01-08,6.082122117139539
2014-01-09,6.10801393728223
2014-01-10,6.120269393788557
2014-01-11,6.132524850294885
2014-01-12,6.144780306801214
2014-01-13,6.163838484395976
2014-01-14,6.190833169927246
2014-01-15,6.217827855458517
2014-01-16,6.224414377724481
2014-01-17,6.231000899990447
2014-01-18,6.22738334062376
2014-01-19,6.22376578125707
2014-01-20,6.2201482218903825
2014-01-21,6.216530662523694
2014-01-22,6.205430109959727
2014-01-23,6.186393049459251
2014-01-24,6.167355988958776
2014-01-25,6.148318928458302
2014-01-26,6.129281867957827
2014-01-27,6.1102448074573505
2014-01-28,6.091207746956876
2014-01-29,6.072170686456402
2014-01-30,6.048144712430426
2014-01-31,6.024118738404453
2014-02-01,5.9929808286951145
2014-02-02,5.961842918985776
2014-02-03,5.930705009276438
2014-02-04,5.8906385281385285
2014-02-05,5.850572047000618
2014-02-06,5.81050556586271
2014-02-07,5.8007421150278295
2014-02-08,5.79097866419295
2014-02-09,5.781215213358071
2014-02-10,5.751043599257884
2014-02-11,5.720871985157699
2014-02-12,5.687724180581324
2014-02-13,5.654576376004948
2014-02-14,5.621428571428571
2014-02-15,5.588280766852195
2014-02-16,5.555132962275819
2014-02-17,5.562801484230056
2014-02-18,5.591303339517625
2014-02-19,5.6198051948051955
2014-02-20,5.648307050092764
2014-02-21,5.68270116127259
2014-02-22,5.723897993540851
2014-02-23,5.765094825809112
2014-02-24,5.806291658077373
2014-02-25,5.847488490345633
2014-02-26,5.866831581117296
2014-02-27,5.886174671888957
2014-02-28,5.905517762660621
2014-03-01,5.918367346938775
2014-03-02,5.931216931216931
2014-03-03,5.92365835222978
2014-03-04,5.91609977324263
2014-03-05,5.928949357520786
2014-03-06,5.941798941798942
2014-03-07,5.961142032570605
2014-03-08,5.980485123342267
2014-03-09,5.999828214113928
2014-03-10,5.978354978354979
2014-03-11,5.956881742596027
2014-03-12,5.9341329966329965
2014-03-13,5.911384250669964
2014-03-14,5.888635504706934
2014-03-15,5.859084037655466
2014-03-16,5.829532570603999
2014-03-17,5.86120559334845
2014-03-18,5.892878616092902
2014-03-19,5.931354359925789
2014-03-20,5.9352968460111315
2014-03-21,5.939239332096475
2014-03-22,5.943181818181818
2014-03-23,5.947124304267161
2014-03-24,5.910250463821892
2014-03-25,5.873376623376623
2014-03-26,5.836502782931354
2014-03-27,5.835343228200371
2014-03-28,5.834183673469388
2014-03-29,5.77891156462585
2014-03-30,5.723639455782313
2014-03-31,5.709183673469387
2014-04-01,5.694727891156462
2014-04-02,5.613945578231293
2014-04-03,5.553571428571429
2014-04-04,5.540816326530613
2014-04-05,5.528061224489796
2014-04-06,5.5153061224489806
2014-04-07,5.482142857142857
2014-04-08,5.448979591836734
2014-04-09,5.458333333333333
2014-04-10,5.467687074829932
2014-04-11,5.4770408163265305
2014-04-12,5.48639455782313
2014-04-13,5.495748299319728
2014-04-14,5.505102040816326
2014-04-15,5.502551020408163
2014-04-16,5.5
2014-04-17,5.502551020408163
2014-04-18,5.505102040816326
2014-04-19,5.50765306122449
2014-04-20,5.5102040816326525
2014-04-21,5.512755102040816
2014-04-22,5.5153061224489806
2014-04-23,5.517857142857143
2014-04-24,5.520408163265306
2014-04-25,5.5229591836734695
2014-04-26,5.5540816326530615
2014-04-27,5.585204081632653
2014-04-28,5.616326530612246
2014-04-29,5.647448979591837
2014-04-30,5.708333333333333
2014-05-01,5.73171768707483
2014-05-02,5.755102040816326
2014-05-03,5.778486394557823
2014-05-04,5.80187074829932
2014-05-05,5.825255102040816
2014-05-06,5.836734693877552
2014-05-07,5.848214285714286
2014-05-08,5.821428571428571
2014-05-09,5.794642857142857
2014-05-10,5.773148148148148
2014-05-11,5.751653439153439
2014-05-12,5.709750566893425
2014-05-13,5.667847694633409
2014-05-14,5.653155706727135
2014-05-15,5.658251363608507
2014-05-16,5.663347020489878
2014-05-17,5.677371248799821
2014-05-18,5.691395477109763
2014-05-19,5.746236031950318
2014-05-20,5.759409920124205
2014-05-21,5.772583808298094
