,support
2014-03-24,24.56331168831169
2014-03-25,24.58766233766234
2014-03-26,24.612012987012985
2014-03-27,24.614254792826223
2014-03-28,24.616496598639458
2014-03-29,24.636054421768705
2014-03-30,24.65561224489796
2014-03-31,24.654761904761905
2014-04-01,24.653911564625847
2014-04-02,24.654761904761905
2014-04-03,24.65561224489796
2014-04-04,24.626159554730982
2014-04-05,24.596706864564005
2014-04-06,24.567254174397032
2014-04-07,24.537801484230055
2014-04-08,24.508348794063078
2014-04-09,24.477195423623993
2014-04-10,24.446042053184907
2014-04-11,24.414888682745822
2014-04-12,24.383735312306737
2014-04-13,24.35258194186766
2014-04-14,24.382653061224488
2014-04-15,24.4405019583591
2014-04-16,24.516207998350858
2014-04-17,24.58700096200096
2014-04-18,24.65779392565107
2014-04-19,24.728586889301177
2014-04-20,24.799379852951283
2014-04-21,24.80894832680547
2014-04-22,24.81851680065966
2014-04-23,24.828085274513846
2014-04-24,24.79201882773311
2014-04-25,24.755952380952383
2014-04-26,24.75495086923658
2014-04-27,24.753949357520785
2014-04-28,24.793764172335603
2014-04-29,24.833578987150414
2014-04-30,24.89125094482237
2014-05-01,24.9203514739229
2014-05-02,24.949452003023435
2014-05-03,24.978552532123963
2014-05-04,25.00765306122449
2014-05-05,25.01634542705971
2014-05-06,24.974442554799698
2014-05-07,24.93253968253968
2014-05-08,24.928902116402117
2014-05-09,24.92526455026455
2014-05-10,24.92691798941799
2014-05-11,24.928571428571427
2014-05-12,24.930224867724867
2014-05-13,24.931878306878307
2014-05-14,24.99074074074074
2014-05-15,25.03174603174603
2014-05-16,25.072751322751323
2014-05-17,25.113756613756614
2014-05-18,25.154761904761905
2014-05-19,25.17535903250189
2014-05-20,25.178099017384735
2014-05-21,25.18083900226757
2014-05-22,25.20738851095994
2014-05-23,25.233938019652303
